Protein,community_DC,community_CC,community_BC,community_EC,community_PageRank
YDR097C,1.093859649122807,1.3267022056749591,0.1778714351112154,0.4364536796269386,0.07979972885060145
YDR098C,0.5287948131197558,0.9671389609151071,0.34182776690684985,0.298958898779157,0.07194136820014842
YDR098C-A,0.8934468524251805,1.3651087836322322,0.009094843129718347,0.23054616000721745,0.02715640507017179
YDR099W,1.0484363081617087,1.1669321562283133,0.2695998519484039,0.5665137290308739,0.11756963030378725
YDR100W,0.828641370869033,1.1709127117815186,0.09416022782877784,0.35062423875755555,0.052175069289875156
YDR101C,1.292143401983219,1.4773722829085292,0.15275601890247464,0.35741732515463437,0.08054785661554957
YDR103W,0.7901002506265664,1.1666796046162604,0.5183080163462497,0.42684551030635254,0.1265141065452649
YDR104C,0.6585213032581453,1.0425548501206396,0.0030436768284368997,0.12966654964468724,0.018130236924156964
YDR105C,0.5728274173806609,1.0748079863664484,0.002383498344407169,0.1490710184318098,0.014684210038191033
YDR106W,0.4508771929824561,0.9771257634377204,0.34302195974339095,0.43287861177813514,0.09143433026327281
YDR107C,0.26425438596491224,0.8558191109942819,0.0002457745938866645,0.12596101826403017,0.03671954447279678
YDR108W,0.8785425101214575,1.2958374150265681,0.003523706805427598,0.29539230236269254,0.07095676359229228
YDR109C,0.662280701754386,1.1463214194907558,0.003388991143261222,0.2960005575441317,0.04671413341232858
YDR110W,0.8697822141560798,1.1989523834884452,0.010996468242523304,0.2678059591058107,0.036627036050489
YDR111C,0.5012531328320802,0.9848437808003153,0.0010582740490148294,0.1445832069132394,0.03661362572939047
YDR113C,1.056140350877193,1.340171261487051,0.06977051553166712,0.3709788169718275,0.0738649409989638
YDR115W,0.6282894736842105,1.0219287229061664,0.0026925643969388092,0.14574686962786623,0.027464681560516797
YDR116C,0.9070175438596491,1.3028388027360067,0.010701652288705427,0.25817018426728455,0.03724100723619714
YDR117C,0.6605263157894736,1.0755394149772848,0.003553052344556834,0.10109818683342078,0.0159353375798016
YDR118W,1.056140350877193,1.3600125313283207,0.11267527743642906,0.37445408578345635,0.07628578364280765
YDR119W,0.642594859241126,1.1110032725617347,0.1763037641251381,0.1527025792263656,0.03579193987827646
YDR119W-A,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR120C,0.8293460925039872,1.2218616642958748,0.20230710389650894,0.2965555119819362,0.05831194748057509
YDR121W,0.7918660287081339,1.2575899977215768,0.01279049583451126,0.12294520960403571,0.022449986787570136
YDR122W,0.8720996038483304,1.1756415439122345,0.15999984375125043,0.4486457389587726,0.07093242462535802
YDR123C,0.4780701754385964,1.1043754948729525,0.31419132299924046,0.4242469859021219,0.06934947009010393
YDR124W,0.6334586466165413,1.146263150110506,0.0012716981938946648,0.12182282053721721,0.015523081257213807
YDR125C,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR126W,0.9605263157894737,1.4536050040713597,0.01449419432718284,0.17953811169040634,0.020472697415429703
YDR127W,1.1094120436225698,1.3999591307814991,0.03177171499391742,0.30107430253588235,0.043749971506681855
YDR128W,0.694235588972431,1.112393483709273,0.2728862648568829,0.39690211751179844,0.10557323543874095
YDR129C,0.6483488132094943,1.1509140719667035,0.0024572664563810766,0.2471700787284146,0.04045398587788681
YDR130C,0.7977296181630547,1.1487483223085035,0.5305068294709154,0.2253217730094998,0.16225269917778784
YDR131C,0.7335258878904578,1.1819552303711731,0.005743799192490975,0.24716467150050175,0.025384607297009972
YDR132C,0.7157097288676235,1.0778140452482559,0.004443958830498747,0.10218398946774565,0.013857052820803623
YDR134C,0.715195246179966,1.1847453082661352,0.06508502727600177,0.21334002239693056,0.03445102726161929
YDR135C,0.5575438596491228,1.0059654344193818,0.0021851732359338804,0.08469303085945257,0.020492178487730994
YDR137W,0.6008771929824561,1.0362684647224123,0.002189392811207498,0.1802527264409813,0.040506229997551504
YDR138W,1.2894736842105263,1.4776913268712115,0.1047483192666746,0.4026089633599682,0.08365994692612126
YDR139C,0.7823063756953359,1.186961335377278,0.09847819893908584,0.2280822864525474,0.037757316294488086
YDR140W,0.4766081871345029,0.9040514797093744,0.3890968758252477,0.11925292376451743,0.1093352115413084
YDR141C,0.7894736842105263,1.2559018884206854,0.005249774253371158,0.13412485831844315,0.014490778642002752
YDR142C,0.7188445251058682,1.1675117809976912,0.05594365190856501,0.20953152475324127,0.04157693317706615
YDR143C,0.6868586560741476,1.2203946065401174,0.004174965103923487,0.1984956038391492,0.0223552187786865
YDR145W,1.3706140350877192,1.5122080018735087,0.08759903767233451,0.33358502767352644,0.05022403752510845
YDR146C,0.8289473684210527,1.2402345358701918,0.005896642921230183,0.13273154986877994,0.016648673516616315
YDR147W,0.4331983805668016,0.8393785651912586,0.0010279289159550265,0.060097101102731226,0.02483475595913041
YDR148C,0.8977732793522266,1.1706361601332709,0.06632305595045494,0.31927392771186996,0.08747800538746783
YDR150W,0.8272453521864361,1.206501266740264,0.01031684935989017,0.143806195595173,0.016270852185366058
YDR151C,0.40669856459330145,0.9353845182327546,0.000814412968942537,0.13512736965580444,0.05355700617750799
YDR152W,0.7412280701754386,1.0559153595307063,0.11069088391583776,0.2157784567729929,0.07018962438431528
YDR153C,0.6775438596491228,1.0963609146453706,0.01357406212482277,0.2546748966126372,0.03664476546170315
YDR155C,0.861485108119135,1.2364940206321047,0.07106382049165573,0.23881448474256484,0.03773469054695108
YDR156W,0.837719298245614,1.2345655929328037,0.0025599651790778116,0.17217375420331787,0.026725133026783043
YDR158W,0.39792663476874,1.0116300115272154,0.0004548337845667982,0.2865449805443266,0.05034010789518628
YDR159W,1.1883384932920538,1.4099666142969363,0.0341866287806198,0.3091118160293327,0.04054527773511193
YDR160W,0.7449874686716791,1.2082218257508177,0.0050189420390180485,0.18897524929788323,0.023262192108293906
YDR161W,0.8018341307814992,1.1147983209381596,0.013448068904209218,0.30626456179150885,0.04708098912476447
YDR162C,0.6374269005847952,1.0099931715516335,0.017104069360196112,0.12175356753054173,0.03946821308609956
YDR163W,0.8415003024803387,1.2474306398420931,0.0069253847294438375,0.11519293026431408,0.013101994210087503
YDR164C,0.6654704944178629,1.099703981315518,0.0026977081538484713,0.14835390311069718,0.027123061530480247
YDR165W,0.5792847503373819,1.0154184480809867,0.15487694603170518,0.22239506757455596,0.07242386797589097
YDR166C,0.675438596491228,1.042251965175768,0.01608402130726224,0.3446281452580679,0.060923157151411875
YDR167W,1.3706140350877192,1.5122080018735087,0.03647175656254063,0.346345966706991,0.04718359145910105
YDR168W,0.7885964912280701,1.153114391246486,0.009273584052489403,0.22583135286690154,0.02491143935160896
YDR169C,0.8588863463005338,1.3129654171399723,0.03249019743889276,0.26783546777797357,0.04212443274942407
YDR170C,1.028330962541489,1.3740729367516484,0.034533238772598056,0.24179474627012817,0.036849552327614936
YDR170W-A,0.5026315789473684,0.98464280297285,0.0015825348211871153,0.1317677573677665,0.016213323127945017
YDR171W,0.7893551446183025,1.1288761187184373,0.3082970860691573,0.16970700897668184,0.050374289924482715
YDR172W,0.6210526315789473,1.0260340096050182,0.19651637029430263,0.18212169467278655,0.092811375209196
YDR173C,0.38596491228070173,0.9128317588843904,0.0004847253447286076,0.31343345789939714,0.04289811990579145
YDR174W,0.6798245614035087,1.0536148835375263,0.14757592920164073,0.4061518719510271,0.06326570858432355
YDR175C,1.2048872180451127,1.4479313614172717,0.0462199767478857,0.26658232446674995,0.04175417599204372
YDR176W,1.224780701754386,1.411174706810363,0.030737122770078056,0.2900714588107495,0.03961508184975106
YDR177W,0.6010025062656641,1.1116910439439323,0.0023427792725995568,0.12950838028030162,0.01555526297979373
YDR178W,0.6300799467021985,0.978102272328408,0.02822476542181646,0.08732129741093665,0.016620260273421825
YDR179C,0.7105263157894737,1.082976838648345,0.03352356732131211,0.4520553980022357,0.11043977287090817
YDR179W-A,0.5724310776942355,1.0246676008939677,0.0023427792725995568,0.09032855267696106,0.0122851122808574
YDR180W,0.6026315789473684,1.092485940227752,0.0028085884610338585,0.32340419531306824,0.03898969024666579
YDR181C,0.5861937452326468,0.998757702949129,0.1176126503693752,0.4423635959201745,0.061380504604276104
YDR182W,0.9667919799498746,1.4397426929371175,0.013820922276894437,0.2227025917820124,0.030804822573957454
YDR183W,0.7400318979266348,1.216837294287153,0.0029941255406543705,0.15512664431619147,0.023743576774715527
YDR184C,0.662280701754386,1.1463214194907558,0.003388991143261222,0.2960005575441317,0.04671413341232858
YDR185C,1.0007974481658692,1.4924463476310366,0.02169361697050688,0.1692906507876857,0.04288372956110358
YDR186C,0.35526315789473684,0.8159400417802446,0.0005717237082972983,0.045493942866956634,0.031090082630029145
YDR188W,1.2854864433811803,1.471909758055269,0.09784945059078463,0.457693969038887,0.09280955830222001
YDR189W,0.6535087719298246,1.052573986925089,0.008467443527359423,0.11975908276821687,0.02104267424194597
YDR190C,1.5025062656641603,1.6207000476100646,0.2080098754417862,0.42968886516427923,0.08803795652774599
YDR191W,0.7069377990430621,1.0704607173366802,0.0039644776820830716,0.1330721012597268,0.014655585342657554
YDR192C,1.0706914344685243,1.40373950806983,0.033837502559541974,0.24298808982790915,0.032256609697108106
YDR194C,0.7526990553306343,1.1946399581042157,0.049487487692431845,0.2437467282028476,0.060894984076084145
YDR195W,1.2721052631578948,1.4437718165966271,0.020924842120824138,0.33084576049284053,0.05674253729659823
YDR196C,0.7211779448621554,1.1819581467513387,0.0050189420390180485,0.16608434779296238,0.016834626992593006
YDR197W,0.7393025246041934,1.2175075895036338,0.005163661045510453,0.20622276356260338,0.017029479476739887
YDR198C,0.43107769423558895,0.9331200672975262,0.0010405445033071356,0.10801343791910462,0.037979389192036216
YDR200C,0.8565531475748194,1.165885419082697,0.4079578098630723,0.5613148127994537,0.1400608063611564
YDR201W,0.8733552631578947,1.1722458148915973,0.0657546654508261,0.33148910719796065,0.046650317574951375
YDR202C,0.6652046783625731,1.0432241283518298,0.002026649938684899,0.2066267605828065,0.03130611476829987
YDR204W,0.38784461152882205,0.8053048771639604,0.02068743377300099,0.10219676711452894,0.038784592672632505
YDR205W,0.7057265806024495,1.233903527525674,0.04191081416052726,0.20130299288954334,0.03073192792274404
YDR206W,0.694235588972431,1.0043730319388215,0.0030436768284368997,0.1674683574125458,0.026352524070468335
YDR207C,0.8390092879256965,1.2404522943996628,0.12232308840292669,0.2901803542177937,0.07252576341425751
YDR208W,0.4508771929824561,0.9746601724155903,0.0008038031522174791,0.3100152993888943,0.05579090715311473
YDR210C-C,0.8934468524251805,1.3651087836322322,0.009094843129718347,0.23054616000721745,0.02715640507017179
YDR210C-D,0.44478844169246645,0.9716649889751703,0.0010950647650330209,0.09229858656743187,0.03044111022595531
YDR210W-B,0.6517709367759019,1.127451498663366,0.028166883758333927,0.20219957528197485,0.017558528088948422
YDR211W,0.8520733652312599,1.1949008799821494,0.005236770669822214,0.3569160779343414,0.03308746389759426
YDR212W,1.0127591706539074,1.3331710193165303,0.03506998618794358,0.30685704859933227,0.05881487501128758
YDR213W,0.45864661654135336,0.9416345182327546,0.0004490856873440174,0.20397969715701056,0.08162381719942291
YDR214W,0.9742769084874348,1.3286834458499923,0.011145376046500042,0.22671918803411267,0.03098545990678367
YDR216W,0.9539473684210527,1.3119191236838121,0.006523923193357444,0.19849344574204691,0.023422911242224717
YDR217C,0.43421052631578944,0.912690765571968,0.0010500524423145,0.0735858942097134,0.025156861545220423
YDR218C,0.7385964912280701,1.141909909453769,0.004687198216103567,0.15116882995264405,0.017726832536822744
YDR219C,0.6809210526315789,1.0239455335547862,0.003278299359982587,0.16137400550563077,0.03223247956588064
YDR221W,0.6339406207827261,1.091144911207683,0.002683208612290652,0.11257089840779184,0.020422677129249178
YDR223W,0.5504385964912281,0.8994212602512197,0.0018936556982402071,0.09068507040793375,0.026865840933971867
YDR224C,0.9732304900181488,1.2415263986584968,0.053368819481869625,0.3140666729444977,0.054039025139785396
YDR225W,0.6929824561403508,1.0099931715516335,0.001853524697886747,0.297499420405561,0.04501843490227201
YDR226W,0.5,0.9728952009653764,0.0005008403983868461,0.2327285237593268,0.09391434471911625
YDR227W,0.607962213225371,1.0203923531655223,0.0007462000264568456,0.37043134096412605,0.06744274237521934
YDR228C,1.0321052631578946,1.318233796510544,0.02958757365452341,0.22530382648043776,0.042396296096948644
YDR229W,0.5207336523125997,1.049938120422957,0.00113544443322368,0.16569559396205494,0.024483872809425964
YDR231C,0.594298245614035,0.9928352304425776,0.002767201956400933,0.12376251339026803,0.023580032587106795
YDR232W,0.6329030122476,0.9915540627659298,0.0029673191719768875,0.13329875541697436,0.013036617431914132
YDR233C,0.4087719298245614,0.9425333728131862,0.10039533409600053,0.09508397678223171,0.04647725490959907
YDR234W,0.9078947368421053,1.2711325527440893,0.03740113506091637,0.36119137749217717,0.07422485765572527
YDR235W,1.0024198427102238,1.34881798723388,0.007208196431795816,0.17781744359682955,0.0194378330006617
YDR236C,0.8087044534412956,1.1785750220180273,0.008080733446478666,0.09863744765547411,0.016492933234346464
YDR237W,0.9070175438596491,1.3028388027360067,0.010701652288705427,0.25817018426728455,0.03724100723619714
YDR238C,1.1917862838915472,1.3796142564613425,0.19158086395819315,0.4316593921823534,0.0974261223653248
YDR239C,0.5012531328320802,1.0237326696892042,0.0010582740490148294,0.18725525345063312,0.0359377605271479
YDR240C,1.0254083484573502,1.3643260086242543,0.009278672007214748,0.18510443911594615,0.02054833402029021
YDR242W,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR243C,0.3521303258145363,0.7699746160272476,0.0718338182527188,0.062017733305114134,0.033746582053188534
YDR244W,1.0636721113127647,1.365239053724964,0.1687413222185506,0.391192438434715,0.0785348213834394
YDR245W,0.7587719298245614,1.150306886214861,0.030311124314417615,0.35626622264349406,0.07208334748969178
YDR246W,0.9554655870445343,1.3383210751572872,0.003523706805427598,0.32657497272244085,0.07832271301150577
YDR247W,1.1801270417422867,1.3702832292595897,0.4199277993956742,0.39191376262192956,0.10790892228067829
YDR248C,0.6528822055137844,1.0028749859302322,0.002789612191009502,0.15595262352490635,0.027392780670008214
YDR249C,0.6679907315458458,1.216053902199413,0.004174965103923487,0.18200078057020933,0.015392045215490324
YDR251W,0.6238596491228069,1.0369744517075872,0.002285058861448065,0.2936615883707436,0.03265918436373849
YDR252W,0.8262483130904184,1.181710948943532,0.025255200722744304,0.26009963950368353,0.042099906357663607
YDR253C,0.3669590643274854,0.9234231139205715,0.0004658328031620133,0.15053853529680444,0.02969345831682716
YDR254W,1.0063498297983764,1.2818825485137448,0.08272126087438185,0.2657034770344534,0.03635726747309822
YDR255C,0.7623281175912755,0.9909879199606735,0.003191980964052213,0.3724786976218659,0.03062058576417907
YDR256C,0.7611642743221689,1.207972775406986,0.00852127686130515,0.18665706055419398,0.02153116516466775
YDR257C,0.644736842105263,1.1127330180985044,0.0028117772935132477,0.2538739518181512,0.029763136807644676
YDR258C,0.894736842105263,1.2847374512670564,0.1154706278414257,0.3220300115060547,0.06953062788420761
YDR259C,0.6754385964912281,1.1130964739264333,0.4656617716402692,0.32707682715307873,0.07263711317796658
YDR260C,0.736140350877193,1.1665601503759397,0.0034874467485983265,0.24374023354237234,0.03794767154390955
YDR261C,0.7095141700404858,1.107009519657698,0.005727556715659696,0.17771077638114222,0.017350179133225327
YDR261C-C,0.8934468524251805,1.3651087836322322,0.009094843129718347,0.23054616000721745,0.02715640507017179
YDR261W-A,0.6706388613042038,1.0469196847982185,0.008530937943142828,0.13671199711112753,0.022872628563996016
YDR261W-B,0.6895067858325057,1.172750643962511,0.07060761912359757,0.23334829349450154,0.02707669393408969
YDR263C,0.48684210526315785,0.900520962029487,0.001411246041515561,0.1403104044372444,0.029637825932195456
YDR264C,0.7588739290085679,1.1598059056340306,0.1360684057834674,0.23315348442808015,0.046037765319138654
YDR265W,0.8912583182093163,1.2444057203916308,0.03305989226372162,0.3355234232035337,0.055613819708027326
YDR266C,0.715195246179966,1.1526142966575117,0.07183587738169057,0.22789668498344962,0.03641216958814855
YDR267C,0.9309210526315789,1.1544911735343886,0.21716718824887146,0.4226518769682357,0.11765156092715454
YDR270W,0.48684210526315785,0.9430836860438239,0.001411246041515561,0.22969694226373738,0.030055889144400248
YDR272W,0.5895252837977296,1.0120251830778146,0.0024572664563810766,0.09600230648287379,0.03184913447271515
YDR273W,0.3669590643274854,0.9058792542714488,0.0004658328031620133,0.1530855136616753,0.030389176243561692
YDR275W,0.7807017543859648,1.2144774710442465,0.00628080836095343,0.10625877979150364,0.013700350875236274
YDR276C,0.8022328548644337,1.2427093533189064,0.00967943195366149,0.14521774840432572,0.016780976707352485
YDR277C,0.37969924812030076,0.9334320175438595,0.2640322279958217,0.33854210920405026,0.0707323741842805
YDR279W,0.44183829138062547,0.867198214322178,0.16659720037193557,0.1914019958131739,0.04722164506718812
YDR280W,1.4357360793287568,1.5693260930103037,0.1068096990890193,0.361614019165908,0.07152528131348093
YDR283C,0.6322537112010796,1.0947483841181902,0.35961157631672597,0.4423176120466374,0.13683752951034694
YDR284C,0.5794573643410852,1.1476109687246274,0.11933123918079104,0.23358464808649332,0.0395241926447885
YDR285W,0.7973946059177794,1.1929087054553948,0.006006364400930363,0.13436648328607875,0.012604758066670616
YDR286C,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR287W,0.36201079622132254,0.8905119482510905,0.0007309038447356202,0.12258939973826613,0.04599034650469741
YDR288W,0.75,1.1029952527514553,0.30514361969377646,0.3464220984175096,0.10869706482135354
YDR289C,0.7443406904357668,1.2255644812853053,0.003936979177168384,0.1346993892186812,0.017123217268704385
YDR291W,0.5964912280701754,0.9543011578830292,0.002404925673525176,0.08770762438028072,0.01637501963606729
YDR292C,0.7558084400189663,1.18445273831985,0.01354435107846079,0.151046075161556,0.022880790561720148
YDR293C,0.9380804953560371,1.2628667347700242,0.3523781579754011,0.5503244161292998,0.1283756898659716
YDR294C,0.8228070175438595,1.279928587494377,0.003917586648427326,0.39515567678745467,0.11122797779496535
YDR295C,0.8421707253207645,1.2185881479641056,0.009571681369651435,0.16295384823003964,0.017660834792721
YDR296W,0.9736842105263158,1.3143595400631956,0.09168829127775308,0.25410999666416545,0.04476532066689255
YDR297W,0.8931419457735247,1.2975428943550467,0.01102954988862293,0.21601491086893107,0.020644041048831455
YDR298C,0.5201754385964912,1.1195031542109866,0.006636243004418359,0.2559501203730332,0.04425652684215138
YDR299W,1.1356275303643724,1.4026113031971656,0.01121431200225027,0.18882291576640653,0.027263503886725014
YDR300C,0.48684210526315785,0.9586659714456827,0.001411246041515561,0.19805230807971935,0.029808956090529578
YDR301W,1.2721052631578948,1.466053456525326,0.03869258841276398,0.32761643442825183,0.0574011713211572
YDR303C,1.3070175438596492,1.467113807245386,0.04674116585347069,0.3270172520009975,0.05183481107479063
YDR304C,0.8433583959899749,1.1114301681478596,0.22421818361958096,0.3484615209451697,0.10149581633765038
YDR306C,0.7579161317928969,1.1920799371250934,0.03473704172231888,0.2515058477840467,0.030629692021784623
YDR307W,0.8401116427432216,1.2706100381538978,0.011768909667158912,0.17941041216116083,0.01843669917906909
YDR308C,1.5070175438596491,1.6161334150885234,0.015522357261799938,0.28801491676425395,0.04408704920212357
YDR309C,0.8135964912280701,1.2054019729458325,0.023705167426380465,0.21076270119584295,0.029831830004979826
YDR310C,0.7219502243982048,1.1407353406037617,0.004341782839385521,0.1316186550757326,0.016476440994177333
YDR311W,1.1838731443994603,1.4661477965470706,0.2900609140235074,0.4548476601286143,0.14000453606450045
YDR312W,0.487719298245614,1.0260340096050182,0.0012782750562073592,0.2789496404481515,0.036889179489440496
YDR313C,0.46616541353383456,0.9798655292076344,0.0008839408410786161,0.13063791147310233,0.04289329787780838
YDR314C,0.7558084400189663,1.124491632010429,0.004159966694076405,0.14146020440884643,0.021108356283162502
YDR315C,0.7393025246041934,1.0236353262570994,0.005163661045510453,0.09572255032587346,0.018959069691954804
YDR316W,0.5087719298245614,0.7905643118491416,0.205344475197426,0.04974990697043048,0.08358176745064544
YDR316W-A,0.8934468524251805,1.3651087836322322,0.009094843129718347,0.23054616000721745,0.02715640507017179
YDR316W-B,0.8934468524251805,1.3651087836322322,0.009094843129718347,0.23054616000721745,0.02715640507017179
YDR317W,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR318W,0.9914244566640481,1.3176273201740094,0.05680685759934838,0.30135759485599894,0.03178268833195246
YDR319C,0.6679907315458458,1.0805119085929034,0.004174965103923487,0.10296507593507566,0.01544812485109366
YDR320C,0.5975438596491227,1.0963609146453706,0.0021851732359338804,0.17611282559244218,0.023825399553280002
YDR320C-A,0.9358552631578947,1.2246067312076327,0.09634200485873003,0.36364614479749324,0.055992747706589824
YDR321W,0.6973684210526315,1.2241463951990266,0.0023396385731600344,0.35756739328783127,0.09410014627580628
YDR322C-A,0.47017543859649125,1.1060078775578153,0.006636243004418359,0.19131802473969042,0.036209538782835685
YDR322W,0.9292397660818713,1.3143595400631956,0.03436527261899241,0.25892462970996843,0.03952746670961564
YDR323C,0.6506791171477079,1.0064624108267268,0.0036888845895365068,0.09853704963934384,0.019419138811741767
YDR324C,1.5202429149797572,1.6127123132981758,0.02621737099146638,0.28485148341887984,0.0405381852243469
YDR325W,0.5692982456140351,1.0042506461101048,0.00924537007022926,0.15760581307139318,0.032863173399362317
YDR326C,0.6144338118022328,0.952382474007188,0.1412806816352681,0.11013544996924107,0.05956570889541337
YDR328C,1.123769790329482,1.3621750105909534,0.20092329449393742,0.49932963374731376,0.09977428820407366
YDR329C,0.7188445251058682,1.1979313614172717,0.08170537650033888,0.21776689899558732,0.04091600422123852
YDR330W,0.6228070175438596,1.0560349671640084,0.010076130713151268,0.1471396950705371,0.02276034759829271
YDR331W,1.0370813397129186,1.3476241951680548,0.07408856326131409,0.245349020958572,0.030147039332581976
YDR332W,0.3212719298245614,0.8798553101351235,0.00033239714457159526,0.1315335480893586,0.03394810851435503
YDR333C,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR334W,1.0739348370927317,1.353837877522088,0.02355535289202558,0.2796254909150794,0.050549600316802015
YDR335W,1.109907120743034,1.3916870444044631,0.036078667781270904,0.24942906092178863,0.03539760204717373
YDR336W,0.8412280701754385,1.3193136349646046,0.006185136976022746,0.3007872709612779,0.05803277453411864
YDR337W,1.0858395989974936,1.3770811589881218,0.003424666682465039,0.25717430900021726,0.03444402628849507
YDR338C,0.6359649122807016,1.1262857299010767,0.0025037494129137817,0.25197817321287985,0.029580604627977732
YDR339C,0.6047634910059959,1.040410472058812,0.002908309725613928,0.11024131300842425,0.00840625297865219
YDR341C,1.0650782361308677,1.4956342935861595,0.8724040303242512,0.6239795145169617,0.32694465038898973
YDR342C,0.707172342621259,1.1938433648959963,0.14159125338448564,0.2255286966528096,0.06327859576385045
YDR343C,0.6483488132094943,1.164406135458767,0.023944194560956235,0.21855453849023337,0.041872474904733066
YDR345C,0.3701754385964912,0.7656011578407508,0.0005519811988564753,0.21620702544514153,0.027587984032221135
YDR346C,0.9298245614035087,1.3334743107769422,0.005502492657316043,0.23802961046765625,0.029672802633841176
YDR347W,1.0620300751879699,1.364376984759447,0.0064873919705708515,0.24688224764592018,0.03358557967864327
YDR348C,0.5080091533180777,0.9261689623715499,0.08795063318224856,0.1253889453193014,0.04141498188784432
YDR349C,0.4985380116959064,1.0002390537249641,0.0015325552610462089,0.13834411481812436,0.031106164951282766
YDR350C,0.3048245614035088,0.9318241480282266,0.0004584175061832421,0.07554830519159297,0.02520090198147313
YDR352W,0.5728274173806609,1.0605884096468716,0.002383498344407169,0.15358977824215075,0.014542287983606938
YDR353W,0.6418128654970761,0.9765231812685353,0.6020205566789832,0.5716253563312689,0.12406767446547001
YDR354W,0.5543859649122806,1.0479638341664217,0.13461160838954073,0.30499205915885425,0.06867280068465305
YDR356W,0.946648337261063,1.285228867562791,0.030039362216789926,0.23643868723142822,0.028484538903845072
YDR357C,0.6507017543859649,1.0358347068873384,0.005664470651857238,0.3594544275996506,0.04013619298205296
YDR358W,0.6350877192982456,1.0255636885108492,0.0027661414991640614,0.15119582476091292,0.035843084690676874
YDR359C,0.7167919799498746,1.2002328618481068,0.0032301240350506915,0.12113059605658236,0.02104850385004895
YDR361C,0.6895067858325057,1.0078026692319277,0.04070316822858066,0.1566668706197583,0.02810982452742586
YDR362C,1.125243664717349,1.5062626590456958,0.10047477252673123,0.36035540602298305,0.0891159815993162
YDR363W,0.6812470365101944,0.9550972674033542,0.003191980964052213,0.08666852913479735,0.023327376899744904
YDR363W-A,1.3333333333333333,1.5051376964870806,0.059677616633922695,0.308439815478774,0.04994102511699648
YDR364C,0.9679370840895342,1.3458252111760884,0.0072197600512694405,0.16419303438027644,0.018309660999858635
YDR365C,0.5146198830409356,0.9704753543442116,0.0009245784480426165,0.1787975789551993,0.030359199793789295
YDR365W-A,0.8934468524251805,1.3651087836322322,0.009094843129718347,0.23054616000721745,0.02715640507017179
YDR365W-B,0.44478844169246645,0.9716649889751703,0.0010950647650330209,0.09229858656743187,0.03044111022595531
YDR366C,0.4407894736842105,0.8984636831939257,0.0009515818121015821,0.08578263810676848,0.021493955147135282
YDR367W,0.6917862838915471,1.0922579346222623,0.011698084400088966,0.10173737190738591,0.02851147749737242
YDR368W,0.7478070175438596,1.2243730319388213,0.003880122804341954,0.33966409682309356,0.07189293903403184
YDR369C,0.7236842105263157,1.074891479282207,0.19562854819093758,0.24736605327336803,0.07975664189774133
YDR372C,0.8736044657097288,1.262947589794676,0.17337608893523634,0.23414385371885382,0.05791380767284436
YDR373W,0.7006102212051869,1.046029249611121,0.0023402999062431154,0.31407795083402956,0.03743260287757998
YDR374C,0.5279106858054226,0.9188942559888091,0.0016504823348455122,0.13664954455914302,0.024481194173269036
YDR374W-A,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR375C,0.6427381745502998,1.062737788635667,0.01627738691860574,0.12217346716833821,0.014394067481465593
YDR376W,0.6339406207827261,1.1244782445410162,0.07960628553536758,0.10922761072341938,0.027948863873886988
YDR377W,0.5201754385964912,1.1195031542109866,0.004881857039506079,0.25579970201085883,0.0442798835821256
YDR378C,0.9994152046783626,1.2972434371209962,0.10810732958117557,0.2965602849923082,0.048810110294900635
YDR379C-A,0.9960127591706539,1.4912473068636505,0.02169361697050688,0.1656515948969418,0.040998051674683386
YDR379W,0.5073099415204678,0.9271419848811271,0.38936425152622056,0.3009008226583472,0.11082991427224147
YDR380W,0.4492481203007519,0.9536761939274169,0.0015668687861010626,0.06091513455044813,0.012328424301487461
YDR381C-A,0.600250626566416,1.109037762088147,0.0028375271597502437,0.12171002920221469,0.020042466518044012
YDR381W,1.394736842105263,1.5339876231675078,0.31563897182399386,0.4088261783310036,0.10761533613971459
YDR382W,1.2437070938215102,1.4563208551674527,0.006526979381755452,0.21841419563609465,0.041411576820101374
YDR383C,0.9167975909924063,1.2567182292649186,0.011710040267263647,0.23262493602391524,0.023946517581073794
YDR384C,0.6035087719298246,0.9819045906997321,0.03601070850503348,0.0812615557007399,0.01917037302046511
YDR385W,0.8018341307814992,1.1580373146488512,0.10190405736019768,0.27079208916581354,0.05303878918641756
YDR386W,1.0,1.3478952009653764,0.8671675070650535,0.7053951152837936,0.31290410843302885
YDR387C,0.4138755980861244,0.8858226647700331,0.0007159175360117056,0.2698993661978617,0.02690834558074258
YDR388W,1.1290726817042605,1.3152037530535199,0.8099324693338666,0.7181241466357098,0.22026461149375468
YDR389W,0.3212719298245614,0.9721630024428158,0.00033239714457159526,0.23755998789148805,0.03334334869088056
YDR390C,0.9412280701754385,1.348553401046476,0.006185136976022746,0.3915789054902083,0.09493466520169475
